LINK,CATEGORY,TITLE,SUMMARY,SENTIMENT,PUB_DATE,CLICKBAIT_PROB,ARTICLE_TYPE,TYPE_PROB
https://n.news.naver.com/mnews/article/029/0003021920?sid=101,LG에너지솔루션 (2차전지),"LG엔솔, 역대 최다 ‘17명’ 연구 전문위원 선임",LG엔솔이 역대 최다 17명의 연구 전문위원을 선임했다.,호재,2026-04-15 19:16,36.0,사실형,82.8
https://n.news.naver.com/mnews/article/018/0006258278?sid=101,현대차 (자동차/모빌리티),"""로봇 시대, 현대차 63만원 간다"" 재평가…6%대 강세[특징주]",현대차가 밸류에이션 재평가로 6%대 강세를 보이며 63만원 목표주가로 상향 조정되었다.,호재,2026-04-16 09:22,38.5,사실형,87.7
https://n.news.naver.com/mnews/article/421/0008892911?sid=101,현대차 (자동차/모빌리티),"""속도내는 현대차 자율주행 로드맵""…현대오토에버 8% 급등[핫종목]",현대차그룹의 자율주행 상용화 기대감에 현대오토에버 등 관련 계열사 주가가 급등했다.,호재,2026-04-16 09:26,19.1,사실형,72.4
https://n.news.naver.com/mnews/article/015/0005275654?sid=101,현대차 (자동차/모빌리티),피지컬 AI 사업 재부각에 현대차그룹株 동반 강세,현대차그룹의 피지컬 AI 사업 재부각에 현대차그룹의 주가가 강세를 보인다.,호재,2026-04-16 09:40,33.0,사실형,94.8
https://n.news.naver.com/mnews/article/468/0001234457?sid=101,현대차 (자동차/모빌리티),"‘현대차’ 호세 “교통 체증 감소, 로봇 덕에 편해진 노동자”…미래...","현대차 호세 사장은 자율주행, 인공지능, 로보틱스 기술을 현대차의 미래 방향으로 제시하며, 로봇이 노동자들의 삶을 편하게 만들 수 있는 가능성을 강조했다.",호재,2026-04-16 09:45,44.7,사실형,70.8
https://n.news.naver.com/mnews/article/029/0003021980?sid=101,현대차 (자동차/모빌리티),"코스피, 6140선서 상승 출발…반도체 숨고르기 속 현대차 6% ‘강세’",코스피가 6140선서 상승 출발하며 반도체 숨고르기 속 현대차 6% '강세'를 보이고 있다.,호재,2026-04-16 09:20,48.9,사실형,89.0
https://n.news.naver.com/mnews/article/015/0005275678?sid=103,현대차 (자동차/모빌리티),"현대차 GBC에 '체험형 과학관' 설립…정의선 회장 ""교육의 장""",현대차그룹은 미국 샌프란시스코에 있는 익스플로라토리움과 협력하여 미래 세대를 위한 체험형 과학관을 설립한다.,호재,2026-04-16 09:59,26.2,사실형,42.2
https://n.news.naver.com/mnews/article/119/0003081216?sid=105,네이버 (IT/플랫폼),"네이버, 플레이스 사업자 1만명 디지털 전환 지원…""AI 활용 기회 넓힌...","네이버가 온라인 DX 경험을 오프라인 및 사업자 AX 생태계로 확대하며, 1만명 규모의 네이버 플레이스 사업자에게 DX 성장 지원 프로그램을 운영한다.",호재,2026-04-16 09:47,15.5,사실형,80.7
https://n.news.naver.com/mnews/article/001/0016024591?sid=105,네이버 (IT/플랫폼),"네이버, 온라인 넘어 오프라인 사업자 DX 지원…AI 활용 확대",네이버가 오프라인 사업자 지원을 확대하고 AI 활용을 넓혀 다양한 사업자와 창작자에게 기회를 제공한다.,호재,2026-04-16 09:59,20.3,사실형,52.8
https://n.news.naver.com/mnews/article/016/0002630523?sid=105,네이버 (IT/플랫폼),"“가게 운영도 데이터 기반으로”…네이버, ‘네이버 플레이스 사업자...",네이버는 6월부터 네이버 플레이스 사업자 대상으로 '플레이스 사업자 DX 성장 지원 프로그램'을 시작한다.,호재,2026-04-16 09:40,25.5,사실형,47.4
https://n.news.naver.com/mnews/article/437/0000486850?sid=101,하이브 (엔터/미디어),"BTS 빌보드 1위 찍었는데…하이브 주가는 36% 하락, 왜?","BTS의 빌보드 1위는 하이브 주가 하락을 가져오지 못하고, 실제로 하이브 주가는 36% 하락했다.",악재,2026-04-10 13:41,69.5,추론형,20
https://n.news.naver.com/mnews/article/421/0008882952?sid=101,삼성전자 (IT/반도체),'돌아온 외국인' 이번 주 삼전하닉 4.2조 순매수,외국인 투자자가 중동 전쟁 이후 처음으로 삼성전자와 SK하이닉스를 순매수하기 시작했다.,호재,2026-04-10 16:29,30.0,사실형,88.0
https://n.news.naver.com/mnews/article/018/0006254649?sid=101,LG에너지솔루션 (2차전지),"LG엔솔, 캐나다 에너지저장협회 가입…북미 ESS 영향력 확대",LG엔솔이 캐나다 에너지 저장 산업 협회에 가입하여 북미 ESS 시장에서 영향력 확대에 속도를 붙일 것으로 보인다.,호재,2026-04-10 15:05,27.1,사실형,71.7
https://n.news.naver.com/mnews/article/117/0004052808?sid=103,현대차 (자동차/모빌리티),"현대차, 중국 EV 시장 재도전…아이오닉 브랜드 전면에",현대차가 전용 전기차 브랜드 '아이오닉'을 앞세워 중국 시장 재공략에 나선다.,호재,2026-04-10 16:34,17.3,사실형,59.5
https://n.news.naver.com/mnews/article/002/0002436740?sid=102,현대차 (자동차/모빌리티),"부산은행, 현대차 손잡고 연 9% 금리 적금 출시",부산은행과 현대차가 손잡고 연 9% 금리 적금 상품을 출시했다.,호재,2026-04-10 16:33,21.3,사실형,74.5
https://n.news.naver.com/mnews/article/081/0003634260?sid=101,현대차 (자동차/모빌리티),"현대차, 아이오닉으로 中전동화 시장 공략… ‘비너스·어스’ 콘셉트카...",현대차가 아이오닉으로 중국 전기차 시장에 진출한다.,호재,2026-04-10 15:00,29.8,사실형,73.3
https://n.news.naver.com/mnews/article/082/0001375437?sid=101,현대차 (자동차/모빌리티),"현대차, 전기차 아이오닉 중국 론칭…시장 공략 속도",현대차가 중국에서 전기차 아이오닉을 론칭하며 중국 시장 진출을 공식화했다.,호재,2026-04-10 14:51,15.2,사실형,71.0
https://n.news.naver.com/mnews/article/293/0000082554?sid=101,네이버 (IT/플랫폼),"우진아이엔에스, 248억 규모 네이버 세종 데이터센터 공사 수주",우진아이엔에스가 248억원 규모의 네이버 세종 데이터센터 공사를 수주했다.,호재,2026-04-10 16:18,44.2,사실형,37.1
https://n.news.naver.com/mnews/article/469/0000924748?sid=105,네이버 (IT/플랫폼),네이버 '클로바X' 종료... 국내 포털 AI도 검색에서 에이전트로,"네이버는 자체 개발된 생성형 AI '하이퍼클로바X'를 종료하고, 주요 서비스들을 AI 에이전트가 한번에 처리하는 방식으로 전환한다.",호재,2026-04-10 16:21,22.5,사실형,53.6
https://n.news.naver.com/mnews/article/001/0016014788?sid=105,네이버 (IT/플랫폼),2조 GPU 사업 막판 경쟁…네이버·삼성·엘리스 주목,"정부가 추진하는 2조원대 규모의 GPU 공급 사업이 막판 경쟁을 벌이고 있으며, 수익성과 인프라 확보 부담이 주요 변수로 떠오르고 있다.",호재,2026-04-10 16:03,54.9,사실형,80.4
https://n.news.naver.com/mnews/article/014/0005505863?sid=101,하이브 (엔터/미디어),매출은 늘었는데 이익은 '주춤'…하이브 목표가 줄하향,하이브 목표가가 4월 들어 잇따라 하향 조정되고 있다.,악재,2026-04-10 16:36,35.6,사실형,74.2
https://n.news.naver.com/mnews/article/009/0005664184?sid=101,KB금융 (금융/밸류업),"“배당은 확실한데”…전쟁 리스크 속 금융주, 투자 매력 전망은?","금리 인하 기대 꺾이자 금융주 투자심리가 흔들고, 고배당에도 건전성 리스크가 우려된다.",악재,2026-04-10 16:06,14.4,사실형,82.9
https://m.entertain.naver.com/article/609/0001112825,하이브 (엔터/미디어),"‘하이브 라틴그룹’ 산토스 브라보스 “설레는 韓 첫 방문, 꿈꿔왔던 ...","하이브 라틴그룹 산토스 브라보스, 한국 첫 방문 미디어 데이 개최",호재,2026-04-10 16:24,17.2,사실형,98.7
https://m.entertain.naver.com/article/609/0001112829,하이브 (엔터/미디어),"산토스 브라보스 “BTS→아일릿과 챌린지 찍고파, 하이브 첫 라틴 팝그...",산토스 브라보스가 하이브 사옥에서 라틴 팝 그룹 미디어 데이를 개최했다.,호재,2026-04-10 16:35,13.8,사실형,98.7
https://m.entertain.naver.com/article/477/0000602433,하이브 (엔터/미디어),"산토스 브라보스 ""하이브 첫 라틴 그룹, 무게감 有…BTS·르세라핌과 챌...",산토스 브라보스가 하이브 소속 아티스트들에 대한 존경을 나타냈다.,호재,2026-04-10 16:37,7.7,사실형,85.7
https://n.news.naver.com/mnews/article/119/0003079331?sid=105,하이브 (엔터/미디어),"[단독] 넥슨·하이브 전 CEO 박지원, 동남아 빅테크 SEA 그룹 합류",박지원 전 하이브 대표가 동남아시아 최대 IT 기업 SEA 그룹에 합류하여 가레나의 사업 전반에 대한 경영 자문을 맡을 예정이다.,호재,2026-04-10 16:07,21.2,사실형,52.2
https://n.news.naver.com/mnews/article/654/0000175100?sid=101,삼성전자 (IT/반도체),"""삼성전자, 1분기 애플 제치고 1위""…스마트폰 시장, 양강구도 심화","삼성전자, 1분기 애플 제치고 1위로 스마트폰 시장에서 양강 구도를 심화시켰다.",호재,2026-04-11 12:26,20.6,사실형,85.5
https://n.news.naver.com/mnews/article/422/0000853859?sid=104,삼성전자 (IT/반도체),"갤럭시S26 덕분에…""삼성전자, 1분기 스마트폰시장 1위 탈환""","삼성전자, 1분기 스마트폰시장 1위 자리를 되찾아 22%의 점유율을 기록했다.",호재,2026-04-11 08:52,25.5,추론형,0.8
https://n.news.naver.com/mnews/article/050/0000104821?sid=101,삼성전자 (IT/반도체),"‘갤럭시 S26’ 인기 폭발...삼성전자, 또 일냈다","삼성전자, 1분기 세계 스마트폰 시장 점유율 1위로 자존심을 회복했다.",호재,2026-04-11 07:09,61.0,사실형,79.8
https://n.news.naver.com/mnews/article/009/0005664383?sid=101,삼성전자 (IT/반도체),삼전닉스 살까 팔까…증권가 목표가 줄줄이 올리는 이유 보니,삼성전자와 SK하이닉스의 내년 합상 영업이익이 1000조원에 달할 것으로 전망된다.,호재,2026-04-11 08:03,29.1,사실형,79.4
https://n.news.naver.com/mnews/article/374/0000503780?sid=104,삼성전자 (IT/반도체),"""삼성전자, 1분기 스마트폰시장 1위 탈환…갤럭시S26 10% 판매 증가""","삼성전자가 1분기 스마트폰 시장 1위 자리를 탈환했으며, 갤럭시 S26 시리즈의 판매 증가로 인해 점유율 22%를 기록했다.",호재,2026-04-11 06:26,41.6,추론형,20.0
https://n.news.naver.com/mnews/article/022/0004121210?sid=101,KB금융 (금융/밸류업),[이코노 브리핑] 코픽스 하락… 주담대 금리 소폭 내린다 외,코픽스 하락으로 주담대 금리 소폭 내린다.,호재,2026-04-16 05:02,15.9,사실형,94.2
https://n.news.naver.com/mnews/article/018/0006258313?sid=101,KB금융 (금융/밸류업),"“韓 “암호화폐 채택 높고 방향성도 명확”…서클 CEO, 방한 소회 밝혀","서클 CEO가 한국 방문 후, 한국의 디지털자산 시장에 대한 의지를 긍정적으로 평가하며, 규제와 산업 발전을 동시에 추진하려는 의지를 확인했다.",호재,2026-04-16 09:50,29.3,사실형,87.2
https://n.news.naver.com/mnews/article/092/0002418874?sid=105,네이버 (IT/플랫폼),"네이버, 오프라인 사업자 위한 성장 프로그램 가동",네이버가 오프라인 사업자 위한 성장 프로그램 '플레이스 사업자 DX 성장 지원 프로그램'과 '플레이스 스쿨'을 시작한다.,호재,2026-04-16 09:31,14.7,대화형,37.4
https://n.news.naver.com/mnews/article/056/0012163458?sid=102,한화에어로스페이스 (방산/우주항공),국립창원대 AI인재 양성…한화에어로·위아 참여,국립창원대는 한화에어로스페이스와 현대위아와의 협력으로 AI 인재를 양성한다.,호재,2026-04-16 09:19,34.3,추론형,0.0
https://n.news.naver.com/mnews/article/025/0003516611?sid=104,삼성전자 (IT/반도체),일론 머스크 “인공지능 칩 AI5 설계 마쳤다…삼성전자에 감사”,일론 머스크가 테슬라의 차세대 인공지능 칩 AI5의 설계를 마쳤다고 발표했다.,호재,2026-04-16 10:00,23.8,사실형,70.6
https://n.news.naver.com/mnews/article/030/0003418406?sid=105,삼성전자 (IT/반도체),"삼성전자, 스마트싱스 업데이트…가족 돌봄 기능 강화",삼성전자 스마트싱스 '패밀리 케어' 서비스에 신규 기능을 추가해 가족 돌봄 기능을 강화했다.,호재,2026-04-16 10:01,17.0,사실형,71.1
https://n.news.naver.com/mnews/article/031/0001022585?sid=105,삼성전자 (IT/반도체),"삼성전자, 스마트싱스로 '원격 가족 돌봄' 강화","삼성전자가 스마트홈 플랫폼 스마트싱스를 업데이트하여 가족의 활동, 일정, 위치 등을 확인할 수 있는 서비스를 강화했다.",호재,2026-04-16 10:16,22.1,사실형,71.5
https://n.news.naver.com/mnews/article/011/0004611310?sid=101,삼성전자 (IT/반도체),“무섭게 던질 땐 언제고 다시 쓸어담았다”…삼전닉스 ‘사자’ 나선 ...,삼성전자와 SK하이닉스가 코스피 시장에서 큰 비중을 차지하며 반도체 슈퍼사이클 기대감에 따라 장밋빛 전망을 얻고 있다.,호재,2026-04-16 10:03,63.2,사실형,93.0
https://n.news.naver.com/mnews/article/092/0002418896?sid=105,삼성전자 (IT/반도체),"삼성전자, 스마트싱즈 업데이터...패밀리 케어 서비스 기능 추가",삼성전자 스마트싱스 업데이트로 '패밀리 케어' 서비스에 신규 기능 추가,호재,2026-04-16 10:12,17.8,사실형,59.7
https://n.news.naver.com/mnews/article/421/0008893089?sid=101,현대차 (자동차/모빌리티),"현대차그룹-익스플로라토리움, 체험형 과학관 설립 위한 전략적 파트너...",현대차그룹이 익스플로라토리움과 전략적 파트너십을 맺어 체험형 과학관 설립을 위한 협力を 나누게 되었습니다.,호재,2026-04-16 10:17,11.9,사실형,91.0
https://n.news.naver.com/mnews/article/117/0004054653?sid=105,네이버 (IT/플랫폼),"네이버, 오프라인 사업자까지 AX 확대…연 1만명 지원","네이버가 오프라인 사업자까지 AI 전환을 확대하고, 1만명 규모의 지원 프로그램을 시작한다.",호재,2026-04-16 10:12,11.6,사실형,67.9
https://n.news.naver.com/mnews/article/014/0005508601?sid=105,네이버 (IT/플랫폼),"네이버, 소상공인 성장 위한 DX·AX 지원 늘린다",네이버가 국내 인공지능(AI) 생태계 성장과 육성을 위해 사업자 성장 프로그램을 운영하고 AI 전환 지원을 넓힌다.,호재,2026-04-16 10:11,13.9,사실형,52.1
https://n.news.naver.com/mnews/article/018/0006258231?sid=101,KB금융 (금융/밸류업),"KB운용 ‘RISE 대형고배당10TR ETF’, 순자산 5000억 돌파",KB자산운용의 'RISE 대형고배당10TR ETF' 순자산이 5000억원을 돌파했다.,호재,2026-04-16 08:44,24.4,사실형,88.1
https://n.news.naver.com/mnews/article/277/0005750226?sid=101,KB금융 (금융/밸류업),KB운용 'RISE 대형고배당10TR' ETF 순자산 5000억 돌파,KB자산운용의 'RISE 대형고배당10TR' ETF가 순자산 5000억원을 돌파했다.,호재,2026-04-16 08:53,12.4,사실형,89.5
https://n.news.naver.com/mnews/article/015/0005276135?sid=101,삼성전자 (IT/반도체),"""삼전닉스 합산 시총 3300兆 적정…현재 저평가 과도""-KB",삼성전자와 SK하이닉스의 합산 시총은 3300조원을 넘어서야 적정하다는 분석이 나왔다.,호재,2026-04-17 08:22,46.7,사실형,74.5
https://n.news.naver.com/mnews/article/214/0001493447?sid=102,삼성전자 (IT/반도체),"""주는 대로 받아라""‥삼성전자 생산직 비하",삼성전자 생산직 근로자들의 성과급 요구를 비하하는 글이 온라인 게시판에 올라와 논란이 벌어졌습니다.,악재,2026-04-17 07:30,22.3,추론형,2.5
https://n.news.naver.com/mnews/article/009/0005667278?sid=101,삼성전자 (IT/반도체),“삼전닉스 저평가 지나쳐...시총 3300조 간다” [오늘 나온 보고서],"삼성전자와 SK하이닉스의 영업이익이 2026년 코스피 영업이익의 68%를 차지할 것으로 예상되며, 시가총액은 이를 충분히 반영하지 못하고 있다.",호재,2026-04-17 08:12,39.5,사실형,68.3
https://n.news.naver.com/mnews/article/215/0001249310?sid=105,삼성전자 (IT/반도체),"인텔, 삼성전자 부사장 영입...파운드리 재건 '박차'",인텔이 삼성전자 부사장을 영입하여 파운드리 사업 재건에 박차를 가할 것 같다.,호재,2026-04-17 07:24,37.1,사실형,99.6
https://n.news.naver.com/mnews/article/015/0005276133?sid=101,삼성전자 (IT/반도체),삼전·하닉 호황에 증권사 웃는다…목표가 '줄상향' [종목+],"증권사들은 이달 들어 목표주가를 상향 조정한 리포트가 21건이나 나왔으며, 주요 5개 증권사의 1분기 순이익이 전 분기 대비 65.6%, 전년 동기 대비 96.6% 증가할 것으로 전망된다.",호재,2026-04-17 08:21,18.5,사실형,79.7
https://n.news.naver.com/mnews/article/123/0002381504?sid=101,삼성전자 (IT/반도체),"삼전·닉스 슈퍼실적, 환율·금리 안정 이끄나?…역대급 '원화 수요' 주...","삼전·닉스 슈퍼실적, 환율·금리 안정에 기여할 것으로 기대된다.",호재,2026-04-17 07:05,30.0,사실형,60.1
https://n.news.naver.com/mnews/article/421/0008869233?sid=101,삼성전자 (IT/반도체),"삼성전자 DS, '상생협력 DAY' 개최…전영현 ""기술 혁신 협력사 덕""",삼성전자가 반도체 산업의 미래 경쟁력을 확보하고 동반성장의 의지를 다지는 자리를 마련했다.,호재,2026-04-03 16:00,17.358666723295645,사실형,85.06150491097394
https://n.news.naver.com/mnews/article/421/0008867799?sid=101,삼성전자 (IT/반도체),"메리츠證 ""이제 중반 온 슈퍼사이클…삼성전자, 25만원 간다""",메리츠증권은 삼성전자 목표가를 19% 상향하여 25만원으로 조정했습니다.,호재,2026-04-03 08:32,20.73204249705115,사실형,86.13331019878387
https://n.news.naver.com/mnews/article/009/0005660845?sid=101,삼성전자 (IT/반도체),"삼성전자 DS 부문 '상생 데이' ""기술혁신·동반성장 이어갈것""",삼성전자 DS 부문은 기술 혁신과 동반 성장을 위해 협력사와의 파트너십을 강화하고 기술 교류를 통해 상생협력 데이를 개최했다.,호재,2026-04-03 17:59,39.144936423648645,사실형,93.74388307332993
https://n.news.naver.com/mnews/article/138/0002223251?sid=105,삼성전자 (IT/반도체),"""AI 시대 원팀 경쟁력 강화""…삼성전자 DS부문, '상생협력 DAY' 개최",삼성전자 DS부문은 협력회사와 파트너십을 강화하며 건강한 산업 생태계를 구축하기 위해 상생협력 DAY를 개최했다.,호재,2026-04-03 16:00,14.11550919446929,사실형,82.71857840674264
https://n.news.naver.com/mnews/article/008/0005339346?sid=101,삼성전자 (IT/반도체),"삼성전자, 영업익 최고치 올해 내내 경신할 듯…목표가 25만-메리츠","삼성전자가 전 분기보다 두 배 이상의 영업이익을 기록할 것으로 예상되며, 목표가가 25만 원으로 상향 조정된다.",호재,2026-04-03 08:39,21.81318044676147,사실형,96.69264703989029
https://n.news.naver.com/mnews/article/082/0001374292?sid=101,삼성전자 (IT/반도체),"삼성전자 “DS 기술 혁신, 협력사의 협력 덕분""","삼성전자, DS부문 상생협력 데이 개최하여 협력사 경쟁력 강화에 노력하고 있다.",호재,2026-04-03 16:56,17.790714636881276,사실형,91.67647540569305
https://n.news.naver.com/mnews/article/018/0006249485?sid=101,삼성전자 (IT/반도체),"삼성전자 DS부문 상생협력 행사…""새 도약 함께 만들자""",삼성전자가 협력회사와의 상생협력 행사를 열어 반도체 산업의 새로운 도약을 위해 동반성장 의지를 다지기 위해 뜻을 모았다.,호재,2026-04-03 16:01,21.07591743368783,사실형,88.90390953292018
https://n.news.naver.com/mnews/article/215/0001247806?sid=101,삼성전자 (IT/반도체),"삼성전자, DS부문 '2026년 상생협력 DAY' 개최",삼성전자 DS부문은 2026년 상생협력 DAY를 개최하여 협력사와의 소통 및 동반성장 의지를 다졌다.,호재,2026-04-03 16:00,19.202776597423686,사실형,85.71881894022226
https://n.news.naver.com/mnews/article/123/0002380673?sid=004,삼성전자 (IT/반도체),"삼성전자, 게이밍 모니터 7년째 '매출 1위'…판매량 1위는?",삼성전자 게이밍 모니터는 7년 연속 매출 1위를 차지했지만 판매량 1위는 AOC가 차지했다.,호재,2026-04-02 17:59,9.408860783674811,사실형,71.47920243054008
https://n.news.naver.com/mnews/article/003/0013858835?sid=101,삼성전자 (IT/반도체),"삼성전자, AI PC 갤럭시 북6 국내 출시",삼성전자가 AI PC '갤럭시 북6'를 국내에서 출시했다.,호재,2026-04-01 08:49,39.94112178205713,사실형,92.75462925434113
https://n.news.naver.com/mnews/article/003/0013858833?sid=101,삼성전자 (IT/반도체),"삼성전자, AI PC 갤럭시 북6 국내 출시",삼성전자가 AI PC '갤럭시 북6'를 국내에 출시했다.,호재,2026-04-01 08:49,41.22025561880843,사실형,92.75462925434113
https://n.news.naver.com/mnews/article/003/0013858834?sid=101,삼성전자 (IT/반도체),"삼성전자, AI PC 갤럭시 북6 국내 출시",삼성전자가 AI PC '갤럭시 북6'를 국내에서 출시했다.,호재,2026-04-01 08:49,42.60404662737919,사실형,92.75462925434113
https://n.news.naver.com/mnews/article/366/0001153920?sid=101,삼성전자 (IT/반도체),"메리츠證 “삼성전자, 메모리·MX 경쟁력으로 영업익 상승 전망…목표가...",메리츠증권은 삼성전자에 대해 메모리와 모바일경험(MX) 부문 경쟁력으로 올해 내내 역대 최대 규모의 분기 영업이익 경신이 예상된다고 전망했다.,호재,2026-04-03 08:44,16.891852783749673,사실형,86.62834980271079
https://n.news.naver.com/mnews/article/050/0000104470?sid=101,삼성전자 (IT/반도체),‘역대급 대우’도 거절한 노조...삼성전자 ‘시한폭탄’,삼성전자 노사 간 임금 및 성과급 협상이 파국으로 치닫고 있다.,악재,2026-04-02 10:10,17.891548993383466,사실형,85.90248912572861
https://n.news.naver.com/mnews/article/020/0003709624?sid=101,삼성전자 (IT/반도체),"삼성전자 DS부문, ‘상생협력 DAY‘ 개최… 우수 성과 17개 협력사 시상",삼성전자 DS부문은 '상생협력 DAY' 행사를 개최하여 우수 협력사 17개를 시상했다.,호재,2026-04-03 16:01,15.647107745054367,사실형,92.12346374988556
https://n.news.naver.com/mnews/article/030/0003414543?sid=105,삼성전자 (IT/반도체),"삼성전자 DS, 64개 반도체 협력사와 '상생 협력 DAY' 개최","삼성전자 DS부문이 64개 협력사와 '상생 협력 DAY'를 개최하고, 우수 협력사를 시상했다.",호재,2026-04-03 20:17,35.6522606060934,사실형,80.25428771972656
https://n.news.naver.com/mnews/article/009/0005660684?sid=101,삼성전자 (IT/반도체),"“동반성장 이어가자”…삼성전자, DS부문 ‘상생협력 DAY’ 개최",삼성전자 DS부문은 '상생협력 데이'를 개최하여 협력회사와의 동반성장 의지를 다지기 위해 노력하고 있다.,호재,2026-04-03 16:01,25.90059079553847,사실형,95.55714279413223
https://n.news.naver.com/mnews/article/001/0015994805?sid=105,삼성전자 (IT/반도체),"삼성전자, 고용량 폴더블 가격 인상…원가 부담 반영",삼성전자 폴더블 스마트폰 일부 고용량 모델의 출고가가 인상됐다.,악재,2026-04-01 10:33,34.18988593771277,사실형,85.76812778483145
https://n.news.naver.com/mnews/article/052/0002335968?sid=104,삼성전자 (IT/반도체),"""옆사람 폰 몰래 봤다"" 고백...삼성전자가 공개한 오싹한 조사 결과 [지...","삼성전자가 영국 공공장소에서 개인 정보가 노출되는 조사 결과를 발표하며, 갤럭시 S26 울트라의 '프라이버시 디스플레이' 기능이 유용할 수 있다고 강조했습니다.",호재,2026-04-03 13:59,63.381505068829135,추론형,17.8
https://n.news.naver.com/mnews/article/081/0003636604?sid=101,현대차 (자동차/모빌리티),"현대차·기아, 인도서 1분기 역대 최대실적…레저용 차량 강세",현대차와 기아가 인도 시장에서 1분기 역대 최대 실적을 기록하며 25만대 판매를 돌파했습니다.,호재,2026-04-19 14:32,12.4,사실형,79.5
https://n.news.naver.com/mnews/article/008/0005346159?sid=101,현대차 (자동차/모빌리티),"""우리도 더 달라""…SK하닉, 삼전 성과급에 판 더 키운 현대차 '30%'","삼전, 현대차 노조가 성과급을 30%로 요구하며 대기업 노동조합의 무리한 성과급 요구가 이어지고 있다.",호재,2026-04-19 15:18,18.7,사실형,93.0
https://n.news.naver.com/mnews/article/020/0003713509?sid=101,현대차 (자동차/모빌리티),SK하닉-삼성 이어 이젠 현대차…노조 “순익 30% 성과급 달라”,현대차 노조도 삼성전자 노조와 함께 성과급 지급을 요구하고 있는 것으로 보인다.,호재,2026-04-19 15:18,15.4,사실형,93.9
https://n.news.naver.com/mnews/article/018/0006261199?sid=103,현대차 (자동차/모빌리티),글로벌 車 가격전쟁 난리통 속…현대차는 ‘노란봉투법’에 발목,현대차는 노란봉투법 시행으로 하청 노동자와 원청 단체교섭을 요구받아 인건비 상승분이 완성차 가격 인상으로 이어질 우려가 있다.,악재,2026-04-19 15:11,30.9,사실형,71.5
